arm,condition,bearing_id,episode_id,step_id,normalized_lifetime,phase,level,trend,movement,reconstruction_mse,source_path,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,44,0.1301775147928994,ready,1.0146986246109009,0.030243175104260445,0.06365715712308884,0.391135036945343,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\45.csv,-1.9179353713989258,0.6196348667144775,3.530088186264038,3.476213216781616,-3.481297254562378,-1.7063065767288208,1.0196648836135864,-2.407050132751465
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,45,0.13313609467455623,ready,1.0475919246673584,0.029985548928380013,0.14661100506782532,0.3815052807331085,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\46.csv,-1.9728705883026123,0.5447076559066772,3.463148593902588,3.426471710205078,-3.4384965896606445,-1.725925087928772,1.0544202327728271,-2.4568796157836914
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,46,0.13609467455621302,ready,1.0848829746246338,0.02923090010881424,0.2424437254667282,0.3813866078853607,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\47.csv,-1.9544358253479004,0.6296436786651611,3.6072936058044434,3.533926248550415,-3.575512170791626,-1.7276827096939087,1.04351806640625,-2.459228038787842
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,47,0.1390532544378698,ready,1.096048355102539,0.02861800603568554,0.19350621104240417,0.3839159607887268,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\48.csv,-1.9426379203796387,0.5656355023384094,3.513559341430664,3.4614644050598145,-3.4386167526245117,-1.7421612739562988,1.0506644248962402,-2.4722867012023926
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,48,0.14201183431952663,ready,1.0846312046051025,0.02484007552266121,0.3341752886772156,0.38847416639328003,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\49.csv,-1.8277760744094849,0.7379499077796936,3.596496105194092,3.491818904876709,-3.575732707977295,-1.6177589893341064,0.9443352222442627,-2.3481693267822266
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,49,0.14497041420118342,ready,1.099617838859558,0.021370118483901024,0.26436933875083923,0.38057687878608704,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\50.csv,-1.9539577960968018,0.5896759033203125,3.5580129623413086,3.4669017791748047,-3.526456356048584,-1.6975303888320923,1.0544146299362183,-2.4428963661193848
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,50,0.14792899408284024,ready,1.1199792623519897,0.018262408673763275,0.13442225754261017,0.3753650188446045,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\51.csv,-1.9994895458221436,0.536677360534668,3.474977731704712,3.418058395385742,-3.4889068603515625,-1.7025067806243896,1.0999345779418945,-2.462897300720215
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,51,0.15088757396449703,ready,1.097269892692566,0.014070579782128334,0.2811618447303772,0.38648051023483276,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\52.csv,-1.9152517318725586,0.6615345478057861,3.6158885955810547,3.5549490451812744,-3.5789878368377686,-1.6961809396743774,1.007672905921936,-2.429656982421875
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,52,0.15384615384615385,ready,1.107462763786316,0.011266114190220833,0.21601738035678864,0.37889599800109863,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\53.csv,-1.9612997770309448,0.568726658821106,3.508741855621338,3.4353437423706055,-3.4882102012634277,-1.69442617893219,1.0490864515304565,-2.443265199661255
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,53,0.15680473372781065,ready,1.0990092754364014,0.008040034212172031,0.20146116614341736,0.38361841440200806,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\54.csv,-1.9447047710418701,0.6602020859718323,3.6050469875335693,3.5153861045837402,-3.6136012077331543,-1.6781282424926758,1.0328505039215088,-2.440124988555908
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,54,0.15976331360946747,ready,1.1033341884613037,0.004338872618973255,0.1439218372106552,0.37543928623199463,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\55.csv,-1.9553892612457275,0.5913267135620117,3.5385003089904785,3.4544405937194824,-3.528637170791626,-1.6885619163513184,1.048109531402588,-2.4277913570404053
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,55,0.16272189349112426,ready,1.0904593467712402,0.0010539633221924305,0.041638270020484924,0.37672966718673706,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\56.csv,-1.9402389526367188,0.6079223155975342,3.5438334941864014,3.44087553024292,-3.5356435775756836,-1.670320749282837,1.0287481546401978,-2.411677598953247
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,56,0.16568047337278108,ready,1.0904499292373657,-0.00026499503292143345,0.12960748374462128,0.37739163637161255,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\57.csv,-1.9740325212478638,0.6291911602020264,3.599217176437378,3.5018506050109863,-3.6170549392700195,-1.6743251085281372,1.0466077327728271,-2.4498300552368164
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,57,0.16863905325443787,ready,1.09523344039917,-0.0006461541051976383,0.23703259229660034,0.38298898935317993,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\58.csv,-1.983352541923523,0.5415452718734741,3.506241798400879,3.478127956390381,-3.444732189178467,-1.7623870372772217,1.0764747858047485,-2.479266881942749
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,58,0.17159763313609466,ready,1.1391642093658447,0.0006176449824124575,0.09281320124864578,0.37131065130233765,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\59.csv,-2.0261054039001465,0.4933130145072937,3.4843292236328125,3.4628100395202637,-3.467257499694824,-1.762217402458191,1.1309117078781128,-2.495836019515991
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,59,0.17455621301775148,ready,1.1642634868621826,0.0035885984543710947,0.08927907049655914,0.3694014549255371,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\60.csv,-2.0435752868652344,0.45176658034324646,3.4715888500213623,3.4323229789733887,-3.4174702167510986,-1.7990398406982422,1.1360164880752563,-2.527251720428467
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,60,0.17751479289940827,ready,1.1628462076187134,0.007056090515106916,0.1540025919675827,0.36720696091651917,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\61.csv,-1.9799227714538574,0.5220679044723511,3.522315502166748,3.4675486087799072,-3.464874744415283,-1.7419452667236328,1.0780049562454224,-2.482123851776123
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,61,0.1804733727810651,ready,1.1707898378372192,0.008923313580453396,0.23890651762485504,0.374530553817749,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\62.csv,-1.981066346168518,0.6356870532035828,3.6326377391815186,3.5649640560150146,-3.6102635860443115,-1.7258553504943848,1.0547738075256348,-2.4582815170288086
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,62,0.1834319526627219,ready,1.1776751279830933,0.010954472236335278,0.15961574018001556,0.374803751707077,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\63.csv,-2.034533739089966,0.5471681356430054,3.56711745262146,3.5086231231689453,-3.5691702365875244,-1.7479832172393799,1.0999538898468018,-2.5139238834381104
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,63,0.1863905325443787,ready,1.1817104816436768,0.011791116558015347,0.1959943175315857,0.3643781840801239,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\64.csv,-1.9094362258911133,0.6123653650283813,3.5769970417022705,3.4962575435638428,-3.4868016242980957,-1.7259225845336914,1.0267527103424072,-2.4388670921325684
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,64,0.1893491124260355,ready,1.198380708694458,0.012822934426367283,0.22040656208992004,0.3671387732028961,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\65.csv,-2.032205104827881,0.5088177919387817,3.5444717407226562,3.4822468757629395,-3.5122148990631104,-1.778787612915039,1.115522861480713,-2.5399110317230225
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,65,0.19230769230769232,ready,1.2106032371520996,0.012511033564805984,0.17785221338272095,0.3606163263320923,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\66.csv,-1.9830410480499268,0.5479089021682739,3.480713367462158,3.410372257232666,-3.481192111968994,-1.6994519233703613,1.081373929977417,-2.439749240875244
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,66,0.1952662721893491,ready,1.2362043857574463,0.012138641439378262,0.18270494043827057,0.3725779354572296,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\67.csv,-2.053130626678467,0.4822523593902588,3.489046573638916,3.475404739379883,-3.4806172847747803,-1.7961578369140625,1.132341980934143,-2.528681755065918
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,67,0.19822485207100593,ready,1.2542612552642822,0.011303350329399109,0.07283871620893478,0.3630010783672333,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\68.csv,-2.0784566402435303,0.43241792917251587,3.4780726432800293,3.4582302570343018,-3.4586381912231445,-1.7983589172363281,1.1656094789505005,-2.5417416095733643
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,68,0.20118343195266272,ready,1.2406810522079468,0.010728428140282631,0.2648850381374359,0.36938196420669556,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\69.csv,-1.9992321729660034,0.5786307454109192,3.582179307937622,3.5014808177948,-3.571596145629883,-1.7131023406982422,1.0766078233718872,-2.4987173080444336
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,69,0.20414201183431951,ready,1.2417850494384766,0.010656503029167652,0.2846105992794037,0.36036190390586853,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\70.csv,-2.050632953643799,0.44676628708839417,3.438915729522705,3.4080190658569336,-3.4167771339416504,-1.7679611444473267,1.1435914039611816,-2.514470100402832
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,70,0.20710059171597633,ready,1.2337470054626465,0.009111997671425343,0.2519838511943817,0.3711509108543396,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\71.csv,-1.9573343992233276,0.5911266207695007,3.545978546142578,3.464118003845215,-3.5002293586730957,-1.7289937734603882,1.0622308254241943,-2.4493584632873535
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,71,0.21005917159763313,ready,1.249234676361084,0.00808244664222002,0.12089979648590088,0.3646640479564667,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\72.csv,-2.0287935733795166,0.5313475131988525,3.508408546447754,3.42853045463562,-3.5276601314544678,-1.6997394561767578,1.0925471782684326,-2.4764044284820557
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,72,0.21301775147928995,ready,1.26273512840271,0.007297455798834562,0.14842236042022705,0.37222522497177124,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\73.csv,-2.066821575164795,0.4687698483467102,3.488325595855713,3.433837413787842,-3.4715654850006104,-1.7851824760437012,1.149564504623413,-2.526778221130371
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,73,0.21597633136094674,ready,1.2734225988388062,0.006333411671221256,0.24698910117149353,0.37688982486724854,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\74.csv,-2.009239673614502,0.5738268494606018,3.6155731678009033,3.5311620235443115,-3.6001460552215576,-1.7603802680969238,1.0890614986419678,-2.5134284496307373
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,74,0.21893491124260356,ready,1.2721370458602905,0.0052989330142736435,0.1302950084209442,0.373594731092453,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\75.csv,-2.039088726043701,0.5153402090072632,3.5480551719665527,3.493098735809326,-3.5244388580322266,-1.7768003940582275,1.1141865253448486,-2.5184459686279297
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,75,0.22189349112426035,ready,1.2690595388412476,0.004017409402877092,0.1208861768245697,0.3680408298969269,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\76.csv,-2.005652666091919,0.5770865678787231,3.5421142578125,3.4611456394195557,-3.53320574760437,-1.7113542556762695,1.0720081329345703,-2.4685709476470947
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,76,0.22485207100591717,ready,1.2570250034332275,0.003077638568356633,0.08924984186887741,0.36225035786628723,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\77.csv,-2.0168569087982178,0.5483452081680298,3.4970831871032715,3.4096527099609375,-3.5523550510406494,-1.673223853111267,1.0914934873580933,-2.456981658935547
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,77,0.22781065088757396,ready,1.2435567378997803,0.0023546551819890738,0.09287422150373459,0.3755802810192108,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\78.csv,-2.027216672897339,0.5241712927818298,3.4999141693115234,3.4381208419799805,-3.516312837600708,-1.7326617240905762,1.1238174438476562,-2.4921772480010986
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,78,0.23076923076923078,ready,1.2575410604476929,0.0016188578447327018,0.17894347012043,0.37661978602409363,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\79.csv,-2.088487148284912,0.517598569393158,3.593235492706299,3.510627269744873,-3.6069748401641846,-1.773323655128479,1.1521340608596802,-2.552032232284546
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,79,0.23372781065088757,ready,1.2409837245941162,-0.00015083081962075084,0.1364552080631256,0.3723786473274231,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\80.csv,-2.029439926147461,0.5508903861045837,3.5598204135894775,3.4695191383361816,-3.5581130981445312,-1.7384583950042725,1.0953768491744995,-2.485743284225464
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,80,0.23668639053254437,ready,1.2565298080444336,-0.0015987078659236431,0.09702695906162262,0.37255072593688965,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\81.csv,-2.0708985328674316,0.5111115574836731,3.562162399291992,3.4994025230407715,-3.5634350776672363,-1.774301290512085,1.146409034729004,-2.5217604637145996
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,81,0.23964497041420119,ready,1.2673137187957764,-0.0017020152881741524,0.0866008847951889,0.3695773482322693,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\82.csv,-2.0762429237365723,0.46994227170944214,3.5235869884490967,3.4513115882873535,-3.529313564300537,-1.755873203277588,1.1494759321212769,-2.5432584285736084
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,82,0.24260355029585798,ready,1.2754542827606201,-0.000680401804856956,0.10911741107702255,0.3598577082157135,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\83.csv,-2.1346938610076904,0.42716479301452637,3.475734233856201,3.4097542762756348,-3.510307550430298,-1.7779438495635986,1.1917906999588013,-2.5453577041625977
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,83,0.2455621301775148,ready,1.2972440719604492,0.0020880720112472773,0.07810802012681961,0.36841368675231934,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\84.csv,-2.1270575523376465,0.44553089141845703,3.513866424560547,3.436857223510742,-3.5663869380950928,-1.7655651569366455,1.1770696640014648,-2.544029712677002
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,84,0.2485207100591716,ready,1.3039991855621338,0.004850558005273342,0.13161274790763855,0.3713279366493225,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\85.csv,-2.094777822494507,0.4802655279636383,3.5867371559143066,3.5307040214538574,-3.5732626914978027,-1.783716082572937,1.1616714000701904,-2.5625293254852295
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,85,0.2514792899408284,ready,1.3219276666641235,0.007999585941433907,0.08877555280923843,0.37263789772987366,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\86.csv,-2.125420331954956,0.4791308641433716,3.564918279647827,3.488858222961426,-3.6333279609680176,-1.7509303092956543,1.1655714511871338,-2.5585594177246094
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,86,0.25443786982248523,ready,1.346781849861145,0.0110611692070961,0.17381983995437622,0.36867567896842957,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\87.csv,-2.136488199234009,0.41677817702293396,3.5096514225006104,3.4783754348754883,-3.5108156204223633,-1.8222575187683105,1.2065014839172363,-2.5941481590270996
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,87,0.257396449704142,ready,1.3684966564178467,0.013321350328624249,0.03541627898812294,0.36729997396469116,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\88.csv,-2.147128105163574,0.4012174606323242,3.517590045928955,3.487119436264038,-3.4975969791412354,-1.84456205368042,1.2054078578948975,-2.6034255027770996
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,88,0.2603550295857988,ready,1.3985166549682617,0.01663685217499733,0.15036411583423615,0.3631182909011841,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\89.csv,-2.1894350051879883,0.32795408368110657,3.4356534481048584,3.417276382446289,-3.450928211212158,-1.8669018745422363,1.2366127967834473,-2.6179003715515137
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,89,0.26331360946745563,ready,1.4410256147384644,0.019458400085568428,0.07853863388299942,0.35733312368392944,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\90.csv,-2.193202257156372,0.30757585167884827,3.4008984565734863,3.388547420501709,-3.3931875228881836,-1.853635311126709,1.250349521636963,-2.6152729988098145
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,90,0.26627218934911245,ready,1.4721577167510986,0.022589724510908127,0.11032801866531372,0.36201056838035583,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\91.csv,-2.1984176635742188,0.3128339648246765,3.4586963653564453,3.42999267578125,-3.4770870208740234,-1.8494023084640503,1.25172758102417,-2.6156904697418213
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,91,0.2692307692307692,ready,1.4811631441116333,0.024317510426044464,0.18670892715454102,0.36635124683380127,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\92.csv,-2.146480083465576,0.4259433448314667,3.510612964630127,3.4704532623291016,-3.5468125343322754,-1.7898807525634766,1.185746192932129,-2.56795597076416
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,92,0.27218934911242604,ready,1.4850364923477173,0.024207156151533127,0.11139295250177383,0.36431753635406494,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\93.csv,-2.191829204559326,0.4274853467941284,3.5546469688415527,3.5058746337890625,-3.5945582389831543,-1.8196051120758057,1.2171154022216797,-2.6228065490722656
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,93,0.27514792899408286,ready,1.490517020225525,0.023308005183935165,0.057229746133089066,0.36135241389274597,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\94.csv,-2.1630377769470215,0.4281926155090332,3.5311574935913086,3.482842445373535,-3.595820665359497,-1.8039610385894775,1.2110487222671509,-2.5899367332458496
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,94,0.2781065088757396,ready,1.5255818367004395,0.02242911607027054,0.26424741744995117,0.36486268043518066,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\95.csv,-2.2543065547943115,0.29970496892929077,3.4454219341278076,3.4402542114257812,-3.471355438232422,-1.8973885774612427,1.2916674613952637,-2.6613762378692627
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,95,0.28106508875739644,ready,1.5456984043121338,0.021156881004571915,0.13571976125240326,0.3646045923233032,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\96.csv,-2.1970083713531494,0.36844855546951294,3.4859049320220947,3.4745330810546875,-3.4965648651123047,-1.8489172458648682,1.2418816089630127,-2.6151857376098633
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,96,0.28402366863905326,ready,1.5723116397857666,0.02028084546327591,0.25522831082344055,0.35839515924453735,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\97.csv,-2.2217767238616943,0.24576184153556824,3.357109785079956,3.3743996620178223,-3.351109027862549,-1.8678975105285645,1.2752593755722046,-2.630330801010132
arm_b,37.5Hz11kN,Bearing2_5,37.5Hz11kN/Bearing2_5,97,0.2869822485207101,ready,1.5806267261505127,0.01857232116162777,0.2856138050556183,0.36325550079345703,D:\1\德国留学\斯图加特大学在校资料\hiwi工作\XJTU-SY_Bearing_Datasets\Data\XJTU-SY_Bearing_Datasets\37.5Hz11kN\Bearing2_5\98.csv,-2.1973752975463867,0.3576931655406952,3.5176494121551514,3.4912686347961426,-3.5155491828918457,-1.8654638528823853,1.2366459369659424,-2.652294158935547
